3.56457532056838940E+9	1.95703700000000040E-3	-2.05690640000000010E-2
3.56457532056863360E+9	1.95703700000000040E-3	-1.99370360000000020E-2
3.56457532056887770E+9	1.63833300000000050E-3	-1.99370360000000020E-2
3.56457532056912180E+9	6.82221000000000430E-4	-1.89889940000000020E-2
3.56457532056936600E+9	-1.23000299999999970E-3	-1.99370360000000020E-2
3.56457532056961010E+9	-1.54870699999999960E-3	-1.99370360000000020E-2
3.56457532056985430E+9	-2.50481899999999970E-3	-2.18331200000000040E-2
3.56457532057009840E+9	-2.82352299999999970E-3	-2.24651480000000040E-2
3.56457532057034250E+9	-3.14222699999999960E-3	-2.27811620000000040E-2
3.56457532057058670E+9	-2.50481899999999970E-3	-2.40452180000000040E-2
3.56457532057083080E+9	-2.82352299999999970E-3	-2.43612320000000030E-2
3.56457532057107500E+9	-3.14222699999999960E-3	-2.65733300000000030E-2
3.56457532057131910E+9	-4.41704299999999980E-3	-2.75213720000000020E-2
3.56457532057156320E+9	-6.64797099999999990E-3	-2.84694140000000050E-2
3.56457532057180740E+9	-8.24149100000000010E-3	-2.91014420000000050E-2
3.56457532057205150E+9	-7.28537899999999980E-3	-2.81534000000000020E-2
3.56457532057229570E+9	-7.60408299999999930E-3	-2.75213720000000020E-2
3.56457532057253980E+9	-6.01056300000000000E-3	-2.72053580000000020E-2
3.56457532057278390E+9	-5.37315499999999930E-3	-2.62573160000000030E-2
3.56457532057302810E+9	-5.05445099999999970E-3	-2.62573160000000030E-2
3.56457532057327220E+9	-3.14222699999999960E-3	-2.56252880000000030E-2
3.56457532057351640E+9	-2.18611499999999980E-3	-2.37292040000000040E-2
3.56457532057376050E+9	-1.23000299999999970E-3	-2.27811620000000040E-2
3.56457532057400460E+9	-5.92594999999999580E-4	-2.18331200000000040E-2
3.56457532057424880E+9	-1.23000299999999970E-3	-2.02530500000000020E-2
3.56457532057449290E+9	-1.23000299999999970E-3	-2.02530500000000020E-2
3.56457532057473710E+9	-5.92594999999999580E-4	-1.89889940000000020E-2
3.56457532057498120E+9	-2.73890999999999630E-4	-1.77249380000000030E-2
3.56457532057522540E+9	1.63833300000000050E-3	-1.51968260000000020E-2
3.56457532057546950E+9	4.18796500000000010E-3	-1.33007420000000030E-2
3.56457532057571360E+9	6.10018900000000070E-3	-1.20366860000000010E-2
3.56457532057595780E+9	7.69370900000000080E-3	-1.17206720000000010E-2
3.56457532057620190E+9	8.96852499999999980E-3	-1.10886440000000020E-2
3.56457532057644610E+9	9.60593300000000050E-3	-9.82458800000000220E-3
3.56457532057669020E+9	8.64982100000000020E-3	-1.14046580000000020E-2
3.56457532057693430E+9	8.33111700000000070E-3	-8.56053200000000090E-3
3.56457532057717850E+9	7.05630100000000010E-3	-7.29647600000000140E-3
3.56457532057742260E+9	7.05630100000000010E-3	-8.87654600000000080E-3
3.56457532057766680E+9	6.73759700000000060E-3	-8.56053200000000090E-3
3.56457532057791090E+9	8.01241300000000120E-3	-9.82458800000000220E-3
3.56457532057815500E+9	7.69370900000000080E-3	-1.01406020000000020E-2
3.56457532057839920E+9	8.64982100000000020E-3	-1.14046580000000020E-2
3.56457532057864330E+9	7.05630100000000010E-3	-1.17206720000000010E-2
3.56457532057888750E+9	6.10018900000000070E-3	-1.45647980000000020E-2
3.56457532057913160E+9	4.82537300000000090E-3	-1.45647980000000020E-2
3.56457532057937570E+9	1.63833300000000050E-3	-1.70929100000000030E-2
3.56457532057961990E+9	4.48130000000003720E-5	-1.99370360000000020E-2
3.56457532057986400E+9	-4.09833899999999950E-3	-2.18331200000000040E-2
3.56457532058010820E+9	-5.37315499999999930E-3	-2.46772460000000030E-2
3.56457532058035230E+9	-5.69185899999999960E-3	-2.46772460000000030E-2
3.56457532058059640E+9	-6.32926699999999950E-3	-2.53092740000000030E-2
3.56457532058084060E+9	-5.69185899999999960E-3	-2.49932600000000030E-2
3.56457532058108470E+9	-4.73574699999999940E-3	-2.53092740000000030E-2
3.56457532058132890E+9	-3.77963499999999950E-3	-2.49932600000000030E-2
3.56457532058157300E+9	-2.18611499999999980E-3	-2.40452180000000040E-2
3.56457532058181710E+9	-1.54870699999999960E-3	-2.30971760000000040E-2
3.56457532058206130E+9	-5.92594999999999580E-4	-2.08850780000000010E-2
3.56457532058230540E+9	6.82221000000000430E-4	-1.77249380000000030E-2
3.56457532058254960E+9	1.95703700000000040E-3	-1.70929100000000030E-2
3.56457532058279370E+9	2.59444500000000030E-3	-1.48808120000000020E-2
3.56457532058303790E+9	4.18796500000000010E-3	-1.07726300000000020E-2
3.56457532058328200E+9	6.41889300000000020E-3	-9.82458800000000220E-3
3.56457532058352610E+9	9.60593300000000050E-3	-9.82458800000000220E-3
3.56457532058377030E+9	1.15181570000000010E-2	-7.61249000000000130E-3
3.56457532058401440E+9	1.15181570000000010E-2	-8.87654600000000080E-3
3.56457532058425860E+9	1.08807490000000000E-2	-9.82458800000000220E-3
3.56457532058450270E+9	8.96852499999999980E-3	-1.10886440000000020E-2
3.56457532058474680E+9	6.10018900000000070E-3	-1.23527000000000010E-2
3.56457532058499100E+9	2.59444500000000030E-3	-1.29847280000000010E-2
3.56457532058523510E+9	-2.73890999999999630E-4	-1.61448680000000030E-2
3.56457532058547930E+9	-2.18611499999999980E-3	-1.80409520000000020E-2
3.56457532058572340E+9	-3.77963499999999950E-3	-1.99370360000000020E-2
3.56457532058596750E+9	-3.46093099999999960E-3	-2.34131900000000040E-2
3.56457532058621170E+9	-2.18611499999999980E-3	-2.40452180000000040E-2
3.56457532058645580E+9	-4.09833899999999950E-3	-2.68893440000000030E-2
3.56457532058670000E+9	-5.05445099999999970E-3	-2.87854280000000050E-2
3.56457532058694410E+9	-7.28537899999999980E-3	-3.09975260000000040E-2
3.56457532058718820E+9	-8.56019499999999960E-3	-3.16295540000000040E-2
3.56457532058743240E+9	-1.04724190000000000E-2	-3.13135400000000010E-2
3.56457532058767650E+9	-1.17472350000000000E-2	-3.03654980000000050E-2
3.56457532058792070E+9	-1.17472350000000000E-2	-2.75213720000000020E-2
3.56457532058816480E+9	-9.83501099999999940E-3	-2.72053580000000020E-2
3.56457532058840890E+9	-5.05445099999999970E-3	-2.46772460000000030E-2
3.56457532058865310E+9	-1.86741099999999960E-3	-2.24651480000000040E-2
3.56457532058889720E+9	1.95703700000000040E-3	-2.12010920000000010E-2
3.56457532058914140E+9	5.46278100000000080E-3	-1.83569660000000020E-2
3.56457532058938550E+9	7.37500500000000040E-3	-1.74089240000000030E-2
3.56457532058962960E+9	7.37500500000000040E-3	-1.67768960000000030E-2
3.56457532058987380E+9	4.50666900000000050E-3	-1.61448680000000030E-2
3.56457532059011790E+9	1.31962900000000030E-3	-1.77249380000000030E-2
3.56457532059036210E+9	-9.11298999999999640E-4	-1.86729800000000020E-2
3.56457532059060620E+9	-2.50481899999999970E-3	-1.96210220000000020E-2
3.56457532059085040E+9	-4.09833899999999950E-3	-2.05690640000000010E-2
3.56457532059109450E+9	-4.09833899999999950E-3	-2.18331200000000040E-2
3.56457532059133860E+9	-3.14222699999999960E-3	-2.27811620000000040E-2
3.56457532059158280E+9	-1.86741099999999960E-3	-2.27811620000000040E-2
3.56457532059182690E+9	-9.11298999999999640E-4	-2.34131900000000040E-2
3.56457532059207110E+9	-5.92594999999999580E-4	-2.34131900000000040E-2
