,Mean,SD,RMS,Peak-to-Peak,Kurtosis,Skewness,Crest,Status
34,-2.1352346656976713,23.380446656259878,23.46637338058124,152.6814511627907,0.06034176781832867,-0.18518900814535857,2.5988056695847215,stable
35,-2.6404476744185996,33.52412506344163,33.61162594789569,211.97521860465116,-0.010634173081697451,-0.07674522705263571,2.9610436929632313,stable
36,-2.837321511627905,23.74406967395139,23.90147842311581,155.64613953488373,0.3594877883957852,0.009188373281475887,2.7375535348016493,stable
37,-3.9128896075581356,26.259745592370326,26.536984216647305,157.12848372093023,0.7225217277293425,-0.11663382722661329,2.5773940459056535,stable
38,-3.3845149709302302,26.94080150334711,27.13950868276901,170.46958139534883,-0.04710703411261852,0.0619297650678719,3.44870341512462,stable
39,-2.992214898255816,26.558543313033276,26.713680923286724,201.5988093023256,1.0722352141739178,-0.02763698972910774,3.4481871801023973,stable
40,4.365944767441871,242.97899881386556,242.89956827085442,1048.0173395348838,-1.0479749020299873,-0.30435750340052936,1.8682855499452298,stable
41,12.012177180232566,231.67765663222292,231.8758556719004,1027.2645209302327,-1.0353110854939045,-0.3834693887337723,1.925142362341416,stable
42,6.638679505813954,245.9418027134165,245.91131061812885,1113.2404837209303,-0.9002706137815553,-0.35701759406452344,2.152830244554501,stable
43,6.469310101744192,242.8897195487476,242.8572731561865,1181.4283162790698,-0.8261384022889069,-0.336094721411051,2.2897708398790684,stable
44,11.780560901162799,240.79652454934984,240.9670596984736,1070.2525023255814,-1.0695606905541326,-0.3416099099588157,2.19700280876232,stable
45,10.030410392441855,239.0904964006883,239.1841343479353,1010.958734883721,-1.0415744674762812,-0.37871827384595125,1.8539245731951466,stable
46,9.51072136627907,229.69776604431328,229.78249078282803,959.076688372093,-1.162476609899708,-0.35930815593330334,1.891072194358165,stable
47,8.009558357558143,228.3985345168233,228.42745093794312,953.1473116279071,-1.0133972346415447,-0.3266897349840353,1.8114392940344486,stable
48,10.945294694767442,235.7294195409417,235.8683801132469,966.4884093023256,-1.0091864889780766,-0.3591807591742085,1.8548478911493125,stable
49,6.753040043604661,225.62387281367177,225.61476572634922,1104.3464186046513,-0.9389673360219049,-0.32716731656173664,2.0902616112144536,stable
50,9.422417659883731,236.34703861665324,236.41944486800085,1135.475646511628,-0.8139903292921584,-0.33606787508265995,2.170293231238697,stable
51,12.291564316860493,230.6954967235235,230.91020268292914,1165.1225302325581,-0.9383656628827892,-0.35656853358120943,2.3183673891448486,stable
52,9.14303052325582,225.15620611711293,225.23189164624037,1034.676241860465,-0.9524415116973146,-0.34142272324901624,2.1793732430685666,stable
53,8.695721584302323,231.180607635414,231.2312631372505,987.2412279069767,-1.038798943354237,-0.384036386799276,1.9112770219902158,stable
54,9.544016206395339,242.74798395402001,242.8170637891439,1132.510958139535,-0.6852443280135345,-0.2900635778038899,2.0093302429153885,stable
55,10.858438590116288,250.34908517026065,250.46230136929623,1107.3111069767442,-1.04195402035278,-0.40358165354611486,2.184733727262565,stable
56,9.422417659883703,233.141444178896,233.21799664504186,916.0887069767441,-1.0691989383208862,-0.433830893941305,1.7233820406598919,stable
57,9.338456758720927,246.43524142823242,246.4918417134236,1086.558288372093,-1.0798449301293034,-0.3118743900619758,2.039512172627535,stable
58,11.564868241279072,246.71077758607052,246.8613260487137,1197.7341023255815,-0.8293206191552982,-0.3711102591317271,2.0364595770205964,stable
59,7.424727252906992,231.63965349724293,231.6455402167408,956.1120000000001,-1.0542509377908686,-0.46762972344451387,1.6518912136193398,stable
60,9.600472674418613,283.1021394758558,283.1266890830489,1388.9565023255814,-0.8285821185442326,-0.49219961006575086,2.1682834902269557,stable
61,3.8028276889534864,286.0720403774345,285.95760985068665,1300.0158511627908,-0.9832788976172395,-0.3972925384987929,2.0379583462692707,stable
62,7.696876380813952,286.87500259893943,286.8381784164111,1374.1330604651164,-0.9634205441648529,-0.43077716508780833,1.9386802182179999,stable
63,5.735376017441866,306.9655456705957,306.86922521788523,1664.6725209302326,-0.4887039391703718,-0.45733515736413144,2.353152391381291,stable
64,6.477995712209301,258.952569108357,258.90715068990954,1227.3809860465117,-0.5571733155748735,-0.39788758872640023,2.10774824708047,stable
65,6.016210755813944,285.26579001317833,285.18993046061615,1403.7799441860466,-0.8529619579874455,-0.3977650187622731,2.188980984971808,stable
66,10.321378343023264,265.0773560117223,265.1488570140921,1224.4162976744187,-0.9751058176358707,-0.38748316033626967,2.2538024348455816,stable
67,3.9403498546511617,282.7123433988175,282.60173826402814,1325.2157023255813,-0.97387730928049,-0.38576027689958525,2.140839133480044,stable
68,7.882169404069773,287.88869011097864,287.8560214552453,1273.3336558139536,-0.9728236832146648,-0.4439952194033638,1.9627227687842606,stable
69,3.8144085029069807,284.6830133190414,284.5695395595119,1488.2735627906977,-0.4906902601625984,-0.3657772528288117,2.454206958577139,stable
70,7.4638125000000075,290.9006422290546,290.8543489764751,1424.5327627906977,-0.6582517628806652,-0.4325380277445465,2.2482806975581506,stable
71,10.318483139534893,291.5294813100445,291.5697379164988,1387.4741581395351,-0.7634338121924116,-0.3834438795649051,2.329192578833172,stable
72,4.193680159883719,277.90256848609914,277.7984966863596,1362.2743069767444,-0.8101571615098133,-0.40255480006056105,2.225879425249952,stable
73,7.271281468023264,282.6608746864372,282.6163778561573,1205.1458232558139,-1.040092518123729,-0.45726254154036994,1.967640752258923,stable
74,6.450491279069784,288.8802354356789,288.8111898352059,1175.498939534884,-1.0313512925887323,-0.44351544338238946,1.7919892708578276,stable
75,12.989308357558143,276.39950756145413,276.5697087018238,1194.7694139534883,-0.961906356991141,-0.5168333317991459,1.8337877512567307,stable
76,6.828315334302326,280.01147598385023,279.95800363072624,1426.0151069767442,-0.769371168215859,-0.3396585580123969,2.3357868327536577,stable
77,8.632027107558148,285.2374348636155,285.2287724433729,1380.0624372093025,-0.6834371944626056,-0.4872723266293843,2.173091785291883,stable
