3.56457583241809990E+9	-4.42635043000000010E-1	-3.41955302000000070E-1
3.56457583241834400E+9	-4.16501314999999980E-1	-3.05297678000000020E-1
3.56457583241858820E+9	-3.55628851000000020E-1	-2.67692012000000030E-1
3.56457583241883230E+9	-2.63204690999999990E-1	-2.21553968000000020E-1
3.56457583241907640E+9	-1.27436787000000000E-1	-1.61827322000000020E-1
3.56457583241932060E+9	3.12778049999999990E-2	-7.52394860000000080E-2
3.56457583241956470E+9	1.53022732999999990E-1	1.41924760000000020E-2
3.56457583241980890E+9	2.25368541000000010E-1	9.09838780000000180E-2
3.56457583242005300E+9	2.50227452999999990E-1	1.47866398000000010E-1
3.56457583242029710E+9	2.54051901000000020E-1	1.95268498000000010E-1
3.56457583242054130E+9	2.68074876999999990E-1	2.60683396000000010E-1
3.56457583242078540E+9	3.00582685000000020E-1	3.48851302000000030E-1
3.56457583242102960E+9	3.75478125000000000E-1	4.14266200000000030E-1
3.56457583242127370E+9	4.80650444999999980E-1	4.14582214000000060E-1
3.56457583242151780E+9	5.54908477000000010E-1	3.75080464000000060E-1
3.56457583242176200E+9	5.48853100999999950E-1	3.27994378000000030E-1
3.56457583242200610E+9	4.91167677000000020E-1	2.66055634000000040E-1
3.56457583242225030E+9	3.60817741000000020E-1	1.99692694000000030E-1
3.56457583242249440E+9	1.73419788999999990E-1	1.04572480000000010E-1
3.56457583242273850E+9	-4.61672669999999980E-2	-1.29847280000000010E-2
3.56457583242298270E+9	-2.39301890999999990E-1	-1.35282146000000020E-1
3.56457583242322680E+9	-3.45111618999999980E-1	-2.33246486000000030E-1
3.56457583242347100E+9	-3.80806466999999980E-1	-2.80648586000000030E-1
3.56457583242371510E+9	-3.68058307000000030E-1	-3.04349636000000030E-1
3.56457583242395930E+9	-3.31407347000000020E-1	-3.18570266000000050E-1
3.56457583242420340E+9	-3.13878627000000020E-1	-3.29946770000000060E-1
3.56457583242444750E+9	-3.21527522999999980E-1	-3.47011526000000070E-1
3.56457583242469170E+9	-3.68058307000000030E-1	-3.48591596000000060E-1
3.56457583242493580E+9	-4.06621491000000000E-1	-3.35635022000000060E-1
3.56457583242518000E+9	-4.21919282999999980E-1	-3.15094112000000040E-1
3.56457583242542410E+9	-4.00566115000000000E-1	-2.87916908000000030E-1
