3.56457601089912650E+9	-5.34740498999999980E-1	-5.57160836000000100E-1
3.56457601089937070E+9	-5.51631811000000030E-1	-5.16711044000000120E-1
3.56457601089961480E+9	-5.14343443000000010E-1	-4.53192230000000080E-1
3.56457601089985890E+9	-4.18413539000000000E-1	-3.81141038000000040E-1
3.56457601090010310E+9	-2.99855651000000000E-1	-3.00557468000000050E-1
3.56457601090034720E+9	-1.68868307000000000E-1	-2.11441520000000020E-1
3.56457601090059140E+9	-3.50126269999999980E-2	-9.07241720000000060E-2
3.56457601090083550E+9	8.32265570000000070E-2	2.39889100000000020E-2
3.56457601090107970E+9	1.60352925000000010E-1	1.47550384000000010E-1
3.56457601090132380E+9	2.05927596999999990E-1	2.49938920000000040E-1
3.56457601090156790E+9	2.54051901000000020E-1	3.22938154000000030E-1
3.56457601090181210E+9	2.93889901000000010E-1	3.94041304000000040E-1
3.56457601090205620E+9	3.57630701000000000E-1	4.80629140000000070E-1
3.56457601090230040E+9	4.53560605000000010E-1	5.83649704000000050E-1
3.56457601090254450E+9	6.02395373000000010E-1	6.19359286000000120E-1
3.56457601090278860E+9	6.78884333000000060E-1	6.38004112000000070E-1
3.56457601090303280E+9	6.79521740999999960E-1	5.98818376000000100E-1
3.56457601090327690E+9	6.15462237000000020E-1	5.23923058000000050E-1
3.56457601090352110E+9	4.92761196999999980E-1	4.34807110000000050E-1
3.56457601090376520E+9	2.97076940999999980E-1	3.23254168000000060E-1
3.56457601090400930E+9	5.86863489999999990E-2	1.64615140000000020E-1
3.56457601090425350E+9	-1.49108659000000000E-1	-2.94174560000000050E-2
3.56457601090449760E+9	-3.02405283000000020E-1	-2.04173198000000030E-1
3.56457601090474180E+9	-3.86861842999999980E-1	-3.35635022000000060E-1
3.56457601090498590E+9	-4.26062435000000020E-1	-4.21906844000000060E-1
3.56457601090523000E+9	-4.27655954999999980E-1	-4.76261252000000080E-1
3.56457601090547420E+9	-4.33711330999999980E-1	-5.22083282000000090E-1
3.56457601090571830E+9	-4.66537843000000010E-1	-5.58108878000000090E-1
3.56457601090596250E+9	-5.16893075000000030E-1	-5.69485382000000100E-1
3.56457601090620660E+9	-5.46213842999999980E-1	-5.59688948000000020E-1
3.56457601090645070E+9	-5.49082179000000000E-1	-5.17343072000000070E-1
3.56457601090669490E+9	-5.11793810999999990E-1	-4.60776566000000050E-1
3.56457601090693900E+9	-4.21281875000000030E-1	-3.98521808000000030E-1
3.56457601090718320E+9	-2.97306018999999980E-1	-3.16990196000000060E-1
3.56457601090742730E+9	-1.59944594999999990E-1	-2.07965366000000040E-1
3.56457601090767140E+9	-3.15068829999999990E-2	-8.31398360000000090E-2
3.56457601090791560E+9	7.27093250000000050E-2	4.07376520000000060E-2
3.56457601090815970E+9	1.48879581000000010E-1	1.46286328000000020E-1
3.56457601090840390E+9	1.95091661000000000E-1	2.42670598000000040E-1
3.56457601090864800E+9	2.41303741000000020E-1	3.33366616000000060E-1
3.56457601090889220E+9	3.07594173000000030E-1	4.55980048000000080E-1
3.56457601090913630E+9	4.08304637000000030E-1	5.72589214000000070E-1
3.56457601090938040E+9	5.51402732999999980E-1	6.13987048000000030E-1
3.56457601090962460E+9	6.54025421000000050E-1	6.10194880000000110E-1
