,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Status
26,335008.9901030093,845267.9541011624,45647.58939522581,63718.73887244282,771.0727956612573,1021.0196458879184,2809.0502109219565,3016.5480766619066,241.4219755436103,350.4442551454945,308.5653547560499,195.74411530444112,535.3687185757692,386.10430254507025,458.6280138499824,352.73784433547274,stable
27,470075.45594513917,771597.9695576286,40661.289511765004,78705.52077225356,1206.0726263598497,1537.791240557319,3407.187848121564,4008.0820530648225,175.11911002001014,282.68596924561206,236.62994302906597,227.47251924325158,501.2137819439871,444.5001757541297,255.80751091750886,339.5608177501663,stable
28,182181.83487709903,379046.3143297379,11483.515755194716,49353.0150032456,1108.921412666716,777.1190503914702,2934.367616339475,2096.520292289951,220.02581822064812,208.18798875488022,204.88524806246002,233.29995630585805,431.23492131891913,539.4050806022665,251.71648138946097,270.22923560071564,stable
29,265803.4740806289,492584.3398212488,50432.98546332026,102305.28008177008,804.9054591834474,1186.117563685727,3603.306918819253,2817.2684168740107,242.84143463438457,268.4609665195223,250.7796720383118,259.2108650542108,397.9039704169851,520.9983156476928,269.7532953586618,245.16447812791432,stable
30,259779.27765827833,301896.1945086952,39628.66342521562,46529.68809911854,689.3757854849706,941.8679154955039,2018.1439941178146,3125.0847222683624,171.89070903386582,290.1131516328439,254.09949989791795,177.1375992719676,403.8952107894088,449.7512853628999,233.3029315932352,393.14273393475577,stable
31,268629.5409891583,663621.761718919,20508.615261229712,65483.81582602657,594.5137479752937,1942.3495528849674,3583.5175083138433,2986.8235351924745,208.2256756155611,153.08763270384586,264.38276844023824,175.2730659248103,502.37933350064804,538.9639631108013,312.92888102676176,311.25767220665233,stable
32,256908.93461848958,457847.4774507383,18209.331233058616,39141.45329700399,465.6163941666083,1631.7713531647612,1417.8364955658772,2552.144348348559,232.7337322843713,210.9840788370758,281.4023564879832,226.2522892811543,638.1989498055857,467.41932324979206,422.6867189043452,315.03875416711963,stable
33,349386.32339315675,278955.4247227833,18385.22179368946,78950.09832493508,502.43848450521324,865.5733521201062,1976.567251199886,1374.501050860642,206.54031411255733,214.88778760902795,243.60769514393183,218.3019263580532,339.3012049230804,419.2942855171353,237.2952331000109,355.7253634579327,stable
34,190964.85096775077,377323.6649368811,22417.901061566816,44276.736880175384,446.7586256971327,991.5825857614798,1922.9216973111445,2000.8768530677294,237.82400261580744,218.21308200516154,203.03714328277513,188.33841808281613,485.03148374614517,427.2045594569491,314.8148469981435,487.2436400646342,stable
35,304039.33684748976,701251.242430503,32610.34659517238,108096.42382568147,491.69182253375453,1211.2326800356927,4114.1155472538685,2992.7916690070797,187.30729145136777,281.1797602405832,247.7426510145743,161.54958056300853,336.7659945554793,507.05847172731836,374.24570248308055,518.6832575604695,stable
36,184017.64714341256,354430.236431753,24335.981367658664,37036.792309417746,537.6547451976824,1037.2470656777016,1240.6146213808354,2326.800383897019,226.9012239146364,214.42836866249255,261.80246691566765,253.95507873332429,433.53706986683886,444.209380784884,249.69541877053462,360.599156971154,stable
37,224662.97401569458,421502.8724706828,16834.50648574664,50497.10675399374,691.8281200349033,1197.310263147189,1493.4841149038027,2581.4097161350287,282.35430566291984,249.2311452178313,170.69093897478774,237.4011676267898,312.1269418354055,484.2573543725704,274.1588376055142,254.8512810268849,stable
38,172829.43587725481,496830.37869366934,20833.978047810946,57288.4409337859,475.65839817058765,916.815401871371,2365.3523050020167,2776.360635000739,206.37861662825682,238.03618035443964,264.40317045460336,247.12711643065472,314.6478655323492,368.9398559967116,309.4730513305692,282.2237255436435,stable
39,173247.03058965164,474152.68730433803,31458.01428011555,47956.60840766729,664.0459327728365,876.4589560762348,1769.4070073123248,2213.1795919764863,266.02067231599386,258.9229618723677,371.99215027323777,208.50579440450448,275.4958745777846,355.47952862147747,327.4763806527442,292.8164099988718,stable
40,40731115.38167129,17643864.76723927,1190481.1652295815,1595972.9795246713,7456.395167946666,5663.08347356295,98077.87073424176,59772.66915624538,242.1777926911572,503.6458049734297,641.551372595396,538.6843321830817,3158.5565823117504,1794.7604289779867,851.5935363944699,772.3161960195905,stable
41,40951451.182295695,13774292.89068734,555163.3645258849,1525418.881923049,4967.234053046042,3586.516726893162,80932.29155182422,20582.346005930238,195.52181775038653,312.67112549448314,448.0586516504017,469.58737177003206,2407.2672037940324,1039.423257128691,595.0176522888517,498.7122988934679,stable
42,37457110.91280977,21766949.54222487,780360.7127146634,2003338.687351428,4137.107853578653,3181.248237316822,50192.20113459215,44961.79279975382,213.85303557872493,359.87430498124826,657.1951675724505,316.3375400896778,2328.334463945132,807.9870941883893,681.2112924595888,457.88218918177034,stable
43,32667145.419968095,26703548.798115533,564181.709042377,1733250.5558717828,7906.148116572497,4754.420035118115,73738.1702541964,35775.999011069995,245.9216469274662,299.0478474776662,885.1480026958515,437.2000140719428,2901.499167704073,2469.95591755695,634.0172269862275,641.1304924075332,stable
44,44946700.47318287,12314236.41832373,1014796.3474781286,1574028.3922328667,6727.2731960301235,2578.6096303313225,78288.95357909254,51505.8894358816,288.85211052209473,306.7182584334995,550.7704634207788,531.2980827797277,3085.433030089888,1075.3749485701785,1042.63026303709,712.0122525358797,stable
45,37557044.25703211,19698753.516545538,684675.1871973339,1811353.2504966857,4676.908121789049,2720.8880711805796,63114.68170882069,44369.70472064851,251.52405474137868,436.720587745051,548.9537647472466,435.22181131200216,3045.396583767641,824.4583636874927,567.3237044583697,510.1366686361578,stable
46,33509519.296050027,19861464.28143109,311284.8131052959,1325002.449405306,4383.653520544469,2412.365954100084,54390.34165163342,20362.294381737076,282.1458701911696,273.2315826610646,355.6146151414967,423.2525230225318,1556.495907623393,833.8728183501827,501.8182394644094,350.5102145255256,stable
47,36918548.2141857,14206128.576983716,734107.8977744665,1655545.9058513292,5193.326814262671,5294.364645898909,73881.69395272322,44857.74711398566,305.65694056985234,362.40349634694087,529.3784080440902,404.35007382654584,3140.9974311731403,781.4776919219671,617.5999287548568,518.0507939517859,stable
48,36439520.20887223,18482758.71118091,711778.3050104423,1393255.4822691393,6004.167280882384,4823.480337215644,94137.65858214599,29556.66337809478,269.78533727096027,318.27964823987344,636.9284626463348,338.4464330958814,3404.992798270414,1149.6237524255491,841.8168430433807,647.7387134559287,stable
49,29714301.174210254,21386252.312856488,487670.57360622485,1384871.821063026,5178.264241567977,2275.4332481460383,67511.69227682176,27984.216323421544,218.45850316550073,334.22756130276053,621.6696574478495,371.7355794668908,2843.2686958322183,1276.2286247158186,901.0698723822087,550.1383471253499,stable
50,26524712.507868264,28682611.778189637,589692.2486237023,1641940.566486329,3528.90249446263,2444.0019992042207,74652.50059929448,27459.568617219527,197.8660110708482,256.81580880874395,564.0489101565308,348.4777107194951,2374.5199466314702,542.7419492254114,797.6041162213043,419.3458511630446,stable
51,29074017.428951442,23307520.775470134,881287.6020334275,1810805.0663510442,4865.072638627294,2294.345639950368,61246.23732696495,48500.421028733086,188.25968974290782,423.28921853291865,576.9547624727132,439.99877726702897,3031.0427670077142,828.2681145632168,613.3116228280492,657.9818014974812,stable
52,39807754.51264544,11682887.818890871,523949.0039038735,1546328.4911771838,6153.663341665493,3714.358447147126,52120.99054734941,33382.0540343287,261.82813347424525,350.2343107368279,510.989709572487,424.03660821194563,3426.047822483578,854.066808844095,622.9264758368363,619.5946767382416,stable
53,35485235.19876307,16662316.557878157,798986.7332945983,1485603.3053542096,4578.339372486374,2982.1128457115638,72574.38058623964,42478.575241395636,217.97365414892133,287.3252054058618,709.784036623324,449.1403397555972,2033.101457852533,1193.6592976184554,724.1000599740213,469.6946531109205,stable
54,43440961.570156716,14361321.27453811,1162962.547864204,1577303.9413600934,4068.8447231292744,2741.5453505689475,80474.44235782814,46957.85180038496,243.78208069074665,258.5906007159786,472.00818790456145,341.30802899403767,2535.957263393133,859.0872863220301,730.0469469812322,590.4325096875934,stable
55,36502021.388592795,24936373.88886987,648261.8477812243,2263272.777224867,4254.923024002936,2929.759955998473,96851.70644798862,29941.553621095933,252.84915021179654,306.4658305811186,440.8371707546566,434.0822161826879,2135.55786474848,1147.8840692973845,516.7131227742505,383.3100109698281,stable
56,42239207.75370492,12952262.02730118,741866.5476820163,1720030.6397226353,5684.546790016895,1979.6730470962952,88362.21078486886,26630.03536617556,217.82214083185363,301.3731175010849,506.0880198501212,363.51460762070013,2536.635477830773,1051.2032668957634,686.5724833294004,665.8857826723694,stable
57,36828735.981555924,22595170.539041523,985155.9324041742,2123706.447129486,6425.184852559421,5599.133735184169,87673.36242806587,56219.384205157614,237.23565142532223,331.5020197783898,769.5633784737746,288.733547627045,3193.5113279688417,1204.2090419689507,589.7727485538259,416.5961749122417,stable
58,45098437.18570765,13719843.689469198,1252471.0240012973,2209468.4264071356,5662.300910159444,2545.521180020758,99689.04650572527,58626.61738090093,286.64327920430253,360.17339452958964,699.0192100011558,486.71656922248775,2487.275815611155,1043.3361669401263,759.3999228943983,402.67826435904163,stable
59,40874060.61241299,11240994.986351736,524704.9526404024,2104380.679686045,3987.2580368255153,1677.7431566102412,78118.99237642942,24028.573308341474,241.80009277880816,312.6663046559009,328.9662782415366,227.8253431713563,1821.5396398014095,593.5795491312941,573.8760589905457,334.8638485870336,stable
60,57505557.42602846,19790087.568974696,1589894.0927349986,3292544.3218107345,5616.556920251893,2760.498368922895,161556.8776828014,93952.38341833721,204.4877557119561,318.1012508184405,675.4404981884537,357.90490319703366,3022.9116448138116,1173.403197507633,568.2477214635073,630.818678564233,stable
61,64847524.752718896,15398834.508758374,1025467.1767462806,2485218.803151454,6018.942211673463,3317.3083538878595,92801.47831478063,39217.21226531107,363.15715743176173,356.8933010503186,775.7738986383133,361.9702683097534,2813.6705802579713,1249.8797414175872,836.6401863675528,594.9929867125165,stable
62,52958632.83394852,28991053.57191406,1374994.7639232741,2149539.522707308,4418.004794364697,3607.3568167067297,146877.41699445015,67869.20530368839,161.2927887795466,315.3852671923575,946.3612665056578,410.9072963715063,2662.575408589564,1128.4490856418067,698.4786592235223,426.9391511393359,stable
63,64616781.176576205,27834796.060941458,1537778.1650331581,3593383.50127567,3155.2371785652786,3518.341689106308,131075.2097070932,75047.28152563902,272.99899540901265,290.5819399203617,699.8139500472746,323.447233654057,2345.282806957143,945.9770363367916,818.7253593401189,553.8212745669824,stable
64,49603261.74296856,14793959.674617939,2035896.1994595546,1863811.6342850432,4319.522286441981,4504.575448722795,167872.84141429482,69899.74464709399,255.13934003896765,310.5070756967725,632.3554521645993,355.3674139719039,2141.3135263761296,927.5517317547843,770.3022123385756,388.76879072191844,stable
65,63514097.09727133,16163871.565686928,1132000.531289598,2286750.745420007,5729.215497674116,4481.163072885831,119625.11500841205,43230.08865534624,222.86426490952022,309.48499078171045,910.7357900724851,404.34237373243235,3368.8440686289564,994.9388498094553,719.8106400475435,341.4776540556354,stable
66,54916312.76349111,14469077.629168293,1133472.6890920768,1927041.8895179788,5671.219723244511,2451.2237559638497,122926.31471386847,62025.89931261393,271.5686351100009,320.13924356279347,653.8515269938467,550.8841293463363,2734.8235740018104,2368.4609589902484,706.0181920044851,641.2432087169966,stable
67,54730661.3478334,23338061.37657695,1005097.0596924033,2730392.8652061643,3459.5243729941753,3448.2260161937734,167895.04420814087,45435.4763122127,222.0834430219118,344.3373808173864,947.641149382339,470.1849184517,2564.118934504115,1248.8398247802631,762.7428004472439,934.8668449955715,stable
68,57003076.898744695,23015739.623360265,1938172.3564529526,3185033.1720970864,5524.9188715662385,3825.5922794874514,234674.5961391414,60072.88240122936,235.64447456756582,364.30003019413687,650.5837472286853,474.1970684223513,3018.6505088640583,1009.1676155225598,505.4094877574836,455.17688433700846,stable
69,49833556.06020107,30144899.52593392,1486285.211935452,2195417.913151502,7189.153736246497,3548.1087688572575,166288.7257460989,51873.80753404519,282.37107000426636,303.4729666679618,914.9441649992287,320.11575041284425,2677.0398934404034,1723.4201618727132,550.5439998054787,492.8180874704373,stable
70,49952089.489609696,32876375.235119533,728342.9802324091,3073841.4792700764,7492.649101732617,3904.0001142576825,83239.75147930114,48409.28861587895,314.3596884082375,323.06177640751,694.6887770879465,450.3047784075698,3913.9098496405236,1450.9227028530743,771.0813689736159,815.5646889498879,stable
71,63048111.6986845,22341758.649154525,1249745.2517262967,3053692.9524501087,6841.116645547,5256.195252560233,99185.53435283675,60662.153974807086,242.49047861679887,403.8069818036624,637.0749493150145,464.68266714316707,3160.0962713714043,1414.057968745547,763.1921555362823,567.3795817639941,stable
72,46033576.5227064,26428926.884263948,1324146.3205235652,3162409.3069856986,4565.568343725634,4631.9361614389445,159808.96771195965,78769.27067234374,266.4184031767433,345.20495913149887,839.7047566809812,339.1934287212403,2619.253255793354,816.1074497826552,709.9286012920736,506.26687980017203,stable
73,57738145.37478448,21528776.303451575,818755.343199287,2978473.936395559,6105.044699123307,4877.110841295058,106822.19685354816,44856.37437773795,242.87722003586447,288.18667506670454,424.28258501836785,403.95439238825287,3031.4870730620014,1111.3649765922023,473.2318307342164,560.2000561108159,stable
74,64766025.92537658,19155132.49641369,1659808.3556942898,2219421.398536301,4140.72483426523,3652.712965198891,148734.9191799245,54072.65157342452,334.913932458294,291.2746829123389,567.4165025066316,265.61987089079076,2641.724405325726,730.0262186153934,612.3045337797979,297.05943937857353,stable
75,54687997.956611454,20554202.85964071,750218.0764029414,2673035.486680538,3826.1728806604233,2945.141190512178,81650.8852636137,42196.20939464225,263.0332193791755,347.8641826937566,765.5660474395306,387.71976671217163,2336.6006300224913,946.8174498690071,666.118718145532,529.4374116559259,stable
76,54709139.89902643,25006413.727652036,1205863.6294058142,2727327.741522331,3861.1460774376437,3370.271785691517,200887.1003533051,24453.864944762103,239.75156339312844,259.1794525981552,751.3354724421049,351.88533551353805,2063.1557066610494,1754.5090506302981,650.9355551499984,583.4915784864553,stable
77,54591959.55232058,24014887.649430536,1007016.4406980198,3531719.9205463515,3053.289324087131,3204.0002410219295,108754.96974110066,59891.0875850887,247.73386281323974,311.456874440492,548.7313760292594,462.07064012341044,2356.2759593271217,1054.0310441279212,458.0694968632275,371.0120679633626,stable
78,68030070.26547682,25943380.34341765,1209563.9938376946,3620515.445167958,4098.312285876575,6878.208751803272,218951.7842354585,72304.50390940235,317.5324401760607,235.37486105511962,722.642619277585,367.90438439050695,2320.1083366830117,2394.2888562201183,879.2207027901194,580.9129491822099,stable
79,47716639.170326926,26187438.99003199,814100.5466381982,3001812.7361802286,6188.27975397564,2596.3133565400944,118603.09857792263,42821.68077795356,236.6461450063813,288.1713347901231,731.3180836060006,285.0014377577299,3135.5036007086874,1182.345454843186,676.7593708723922,810.9518397067669,stable
80,75496727.92143966,19777672.66486457,1687099.798176542,3990905.1922020335,5233.743706931148,3805.6300170650247,217930.05315586153,58057.64121251367,233.9066815274538,415.18625310770625,767.4798953504807,475.3350603363506,3566.0722745035196,1488.98994701133,485.30617478671957,854.057319864603,stable
81,66325907.28889393,18928653.365575884,1388327.3424406385,2249533.2398173166,5045.61564555963,7200.299639895849,164021.87477847838,57473.415229364466,323.1156539350599,353.0104714401114,537.7644934406995,393.19430988929247,5142.155945848555,1240.0623788642545,546.3345120493161,800.0699715050013,stable
82,47632137.59514041,50369002.82372905,2228573.3545011156,4037764.1951402375,7579.356439058075,5493.808831279868,213344.7771192093,100368.57328218583,279.6055955124363,312.89534597148264,741.1553206095107,458.1189012592698,3596.0784173347465,1320.1107170415564,643.5338200562908,772.4482122362713,stable
83,84718157.30810516,30869943.021114476,3329286.4942542696,2341395.6484596673,8444.71361759929,6124.538516436276,292401.8403286747,97619.7442723173,327.955217779389,383.7508071662821,1328.1592992968056,527.9361946308856,4902.652921172498,2381.714833336963,1218.2619912954815,969.9135264119573,stable
84,52084013.82928205,42465668.00772381,1789191.4070919217,2575363.7218275648,6160.742356563725,3082.917114433661,216356.975291902,52134.382251420604,250.61104613835093,400.15144169812663,1083.48809098852,286.4833638825474,4214.040477086169,2334.7738577531973,708.6046946690249,699.9616721115647,stable
85,73802012.37709637,42442064.65204323,4026890.3432016904,3264550.253171497,6884.567382591366,5351.565207066903,385765.2246675177,100814.15309649408,388.9941008128986,572.1853133995642,1371.917925368892,464.23951389760816,4546.685543018784,2201.0328399260525,724.1249123699025,758.3198255838377,stable
86,60213186.30915322,34346222.40665303,916515.2013082904,2587419.163617541,5534.742710192968,2526.2894011032517,134004.35474130398,49049.09223267711,246.53364873854372,335.33663152846503,780.4535117758766,427.08854681199404,2330.4883634135313,1130.255004998718,849.3099420876264,442.9371009796305,stable
87,79653146.16307846,41797792.68199596,1693700.4659249627,3676459.908587213,6728.480080336954,4258.916879912249,146794.04522346554,96867.71095402655,284.50878170051163,451.09054846153305,1573.9660525864317,528.6636487870599,4552.239219855494,1739.575855064006,596.846153858987,749.5036342261832,stable
88,65614119.88393838,23551144.62351012,2162804.389169014,1999968.4485241154,4948.949802257938,3428.6353670259887,179927.40540360525,83086.66873984128,234.17383685839036,521.472857468663,948.4902585745339,576.771927046972,4143.674096806016,1644.853037646007,760.0833081244551,888.8739289198363,stable
89,64121250.86782541,20086884.226857845,1677148.995398686,2472232.4929729733,4906.70061278967,3029.9128992823785,186879.63529626434,55866.78186729592,242.00431436335592,398.2665267909975,490.2185453442199,447.8863158685187,2472.681553919079,1770.0211345572025,716.7311351371544,636.5379142444889,stable
90,46796986.32109524,29860436.880067527,1278607.9045649336,3084900.601914348,2483.9166849597054,3516.4423925817227,135065.27750774394,58905.69599987363,323.65972866863166,343.5886569066169,649.0402032882826,304.67848562604706,2742.1675854917826,1335.8481221620566,484.66865713172086,743.8938759211329,stable
91,43653134.9080116,70339606.15176356,1686323.6880293365,4315458.651896932,6934.282681871068,4596.630706933526,334455.430259027,68821.97862157167,246.31263733613181,481.54929022735365,1346.1948701821468,453.3105055687852,5661.52125035657,1732.0974992329395,734.9914573132369,848.6014427292021,stable
92,49967865.87875262,37474609.53729557,923451.3664724113,2604462.8983381423,5293.352759676923,2978.3110735068512,166880.5228765395,35890.44033183302,228.48732268407002,383.9931784866537,632.8676206371345,391.44337107150744,3142.12040222313,793.088108729845,762.5929830146808,415.8053060309815,stable
93,57066558.399838105,38550730.26913259,1078748.1296049778,2189528.7058788002,4078.011295805369,3662.9365133153324,138826.2570629065,52915.26491020363,216.19314417496744,350.0163006215602,688.6058035584134,369.30073411205734,3913.127481293073,1392.9551666567002,474.6826435785048,574.231737009994,stable
94,51799822.00713921,64873529.45224792,3561630.3740735613,2686317.384831939,5406.803806320439,4398.48300850891,231639.5994018676,162824.19100653613,333.11416390550494,682.4464465188486,1116.22909604274,432.4918963663678,3753.899645799742,1981.552609914594,899.2753867480228,1200.1859257101637,stable
95,67815865.70488076,25410194.076981593,2335295.6806470803,2784313.113049246,3332.1398373108636,2643.2439063026222,270191.7023207594,107096.71972180805,219.963340970785,393.9384615562424,615.3635478979825,507.9614436344205,2704.649107807098,1093.807325934253,801.3242134067422,985.2277554589551,stable
96,67658865.55064908,46008350.8787484,2048899.3966315414,3677882.9310761886,6010.249697403501,4372.290731096326,213219.76332439878,100748.47065057118,332.1307496270841,451.5707249292182,1154.6613862755432,399.61512507903626,4707.288719290866,1796.6863212931003,623.6138917176542,700.3386875606096,stable
97,54833853.120567806,29270319.206491213,1158553.9303355324,1884939.5367622022,3007.8170452686913,4884.3598847751055,161687.98099396442,46286.02640523838,186.89322287145922,309.8423503238087,998.4766583373441,363.7328690305337,3671.934902872989,1930.337898971637,947.5673622266129,1028.2080925079033,stable
98,57450965.56418262,18395609.948223975,1460332.996881779,1995651.4793943653,4140.877741948542,3278.0713276626757,173312.92390879485,61982.05032374392,252.53271498731735,314.7117867056455,511.5218069969341,372.3085566775855,3691.9917650811803,1615.3282847337998,611.9683778618607,848.1150568291293,stable
99,53836000.0786202,26295618.84200625,1269904.6092307626,2278492.863312681,2687.1614575392105,7487.2739760570685,199573.55946400453,39586.225794425554,281.59963755588507,372.55199443271226,736.8626664183038,393.6068614377121,2477.3728788066355,1073.4751824382595,477.95390172499805,462.71761765986804,stable
100,26588590.687078133,16493657.321011227,679242.5765642473,1132554.8572272912,3465.913869724732,2385.6931018770706,124152.15850003748,21654.178715101065,292.54585647678067,281.8675019743408,494.63915685520635,363.6671378624144,2655.900518926361,2891.321150662487,520.6064979030132,695.5978118318918,stable
101,34545405.32252971,12217667.15735585,788143.5967641564,1195775.8801693737,2755.994387708175,1878.4187418320537,140621.25864181027,26999.21707647122,282.5247603391227,356.59914638796107,663.4565631087295,367.5866577458608,1935.8916202059982,902.359526051307,391.0736012097933,869.8504227981039,stable
102,28423579.584678467,12100451.260809407,1064689.92543014,1061560.1044097568,2749.931254489202,2000.6378213530002,184453.54730428374,16388.82047797353,203.39378005654316,424.38775460273706,341.20909097799387,386.502002510654,1947.9104168068607,959.3505897567464,345.60423912101993,355.1563678243873,stable
