3.56457589580037930E+9	2.45128189000000000E-1	1.56714790000000020E-1
3.56457589580062340E+9	2.71261917000000020E-1	2.09805142000000030E-1
3.56457589580086760E+9	3.01538797000000020E-1	2.58787312000000050E-1
3.56457589580111170E+9	3.59224221000000010E-1	2.99237104000000030E-1
3.56457589580135580E+9	4.50373565000000030E-1	3.48851302000000030E-1
3.56457589580160000E+9	5.45666061000000040E-1	3.83928856000000040E-1
3.56457589580184410E+9	6.12593901000000000E-1	3.92145220000000070E-1
3.56457589580208830E+9	5.97296108999999960E-1	3.56435638000000050E-1
3.56457589580233240E+9	5.08058989000000020E-1	2.98921090000000060E-1
3.56457589580257650E+9	3.82489613000000010E-1	2.21181646000000040E-1
3.56457589580282070E+9	2.13895197000000010E-1	1.21637236000000010E-1
3.56457589580306480E+9	8.96852499999999980E-3	7.87219600000000140E-3
3.56457589580330900E+9	-1.87990547000000010E-1	-9.16722140000000160E-2
3.56457589580355310E+9	-3.36825315000000010E-1	-1.71939770000000020E-1
3.56457589580379720E+9	-4.16820018999999990E-1	-2.17761800000000030E-1
3.56457589580404140E+9	-4.50602643000000020E-1	-2.47783130000000050E-1
3.56457589580428550E+9	-4.56339315000000020E-1	-2.58843620000000050E-1
3.56457589580452970E+9	-4.51877458999999980E-1	-2.69588096000000050E-1
3.56457589580477380E+9	-4.56658019000000030E-1	-2.76224390000000040E-1
3.56457589580501790E+9	-4.72593219000000010E-1	-2.79068516000000040E-1
3.56457589580526210E+9	-4.91078051000000020E-1	-2.68640054000000020E-1
3.56457589580550620E+9	-4.90121939000000010E-1	-2.50943270000000050E-1
3.56457589580575040E+9	-4.47096898999999990E-1	-2.29770332000000020E-1
3.56457589580599450E+9	-3.62959042999999980E-1	-2.05121240000000040E-1
3.56457589580623860E+9	-2.61929874999999980E-1	-1.67831588000000030E-1
3.56457589580648280E+9	-1.36041794999999990E-1	-1.13477180000000010E-1
3.56457589580672690E+9	4.50666900000000050E-3	-4.52181560000000090E-2
3.56457589580697110E+9	1.26889005000000000E-1	2.80970920000000040E-2
3.56457589580721520E+9	2.07839821000000010E-1	1.06152550000000010E-1
3.56457589580745940E+9	2.69987101000000010E-1	1.74411574000000010E-1
3.56457589580770350E+9	3.15880476999999990E-1	2.31926122000000040E-1
3.56457589580794760E+9	3.58268109000000000E-1	3.08401510000000050E-1
3.56457589580819180E+9	4.24877245000000010E-1	3.84560884000000050E-1
3.56457589580843590E+9	5.25587708999999960E-1	4.16162284000000050E-1
3.56457589580868010E+9	6.05582413000000040E-1	4.29434872000000080E-1
3.56457589580892420E+9	6.18649277000000050E-1	4.16162284000000050E-1
3.56457589580916830E+9	6.05901117000000040E-1	3.68760184000000050E-1
3.56457589580941250E+9	5.32599197000000020E-1	3.04609342000000060E-1
3.56457589580965660E+9	3.86632764999999990E-1	2.30030038000000020E-1
3.56457589580990080E+9	1.85849245000000000E-1	1.20689194000000010E-1
3.56457589581014490E+9	-1.36594590000000010E-2	7.24016800000000080E-3
3.56457589581038900E+9	-1.70780531000000010E-1	-9.04081580000000160E-2
3.56457589581063320E+9	-2.91250642999999980E-1	-1.61511308000000020E-1
3.56457589581087730E+9	-3.77619427000000010E-1	-2.05437254000000010E-1
3.56457589581112150E+9	-4.12358163000000000E-1	-2.36406626000000040E-1
3.56457589581136560E+9	-4.33711330999999980E-1	-2.54419424000000060E-1
3.56457589581160970E+9	-4.51558754999999980E-1	-2.68956068000000050E-1
3.56457589581185390E+9	-4.85341379000000020E-1	-2.73380264000000040E-1
3.56457589581209800E+9	-5.05738435000000040E-1	-2.73380264000000040E-1
3.56457589581234220E+9	-4.99045650999999980E-1	-2.64847886000000030E-1
3.56457589581258630E+9	-4.79923411000000020E-1	-2.46203060000000030E-1
3.56457589581283040E+9	-4.30524291000000000E-1	-2.24398094000000020E-1
3.56457589581307460E+9	-3.34913091000000000E-1	-1.96272848000000030E-1
3.56457589581331870E+9	-2.19542243000000000E-1	-1.58035154000000010E-1
3.56457589581356290E+9	-1.01621763000000000E-1	-1.03996760000000010E-1
3.56457589581380700E+9	1.31116770000000000E-2	-3.57377360000000060E-2
3.56457589581405110E+9	1.14778253000000000E-1	2.62010080000000050E-2
3.56457589581429530E+9	1.84255725000000010E-1	9.63561160000000060E-2
3.56457589581453940E+9	2.30786509000000000E-1	1.72199476000000020E-1
3.56457589581478360E+9	2.98033052999999990E-1	2.44882696000000040E-1
3.56457589581502770E+9	3.73565900999999980E-1	3.15985846000000010E-1
3.56457589581527190E+9	4.56428941000000030E-1	3.86772982000000040E-1
3.56457589581551600E+9	5.52996252999999990E-1	4.35123124000000080E-1
3.56457589581576010E+9	6.46695228999999980E-1	4.32595012000000060E-1
3.56457589581600430E+9	6.57849868999999980E-1	4.20586480000000040E-1
3.56457589581624840E+9	6.06219821000000050E-1	3.73500394000000070E-1
3.56457589581649260E+9	4.89255453000000010E-1	2.85332488000000050E-1
3.56457589581673670E+9	3.14605660999999980E-1	1.84840036000000010E-1
3.56457589581698080E+9	9.88430530000000000E-2	6.15945760000000050E-2
3.56457589581722500E+9	-1.14369923000000000E-1	-4.67982260000000050E-2
3.56457589581746910E+9	-2.74040626999999980E-1	-1.33386062000000030E-1
3.56457589581771330E+9	-3.68377010999999980E-1	-1.90900610000000030E-1
3.56457589581795740E+9	-4.28612066999999990E-1	-2.27242220000000020E-1
3.56457589581820150E+9	-4.31799107000000020E-1	-2.52523340000000040E-1
3.56457589581844570E+9	-4.39448003000000030E-1	-2.60107676000000010E-1
3.56457589581868980E+9	-4.35942259000000000E-1	-2.70852152000000010E-1
3.56457589581893400E+9	-4.54427091000000000E-1	-2.71800194000000050E-1
3.56457589581917810E+9	-4.86616195000000030E-1	-2.65795928000000010E-1
3.56457589581942220E+9	-4.92671571000000030E-1	-2.56315508000000030E-1
3.56457589581966640E+9	-4.72593219000000010E-1	-2.38934738000000040E-1
3.56457589581991050E+9	-4.12039459000000000E-1	-2.12705576000000030E-1
3.56457589582015470E+9	-3.06229731000000000E-1	-1.79524106000000020E-1
3.56457589582039880E+9	-1.75879795000000010E-1	-1.33070048000000020E-1
3.56457589582064290E+9	-3.56500349999999970E-2	-7.61875280000000040E-2
3.56457589582088710E+9	8.41826690000000020E-2	-1.01406020000000020E-2
3.56457589582113120E+9	1.72782381000000010E-1	5.81184220000000100E-2
3.56457589582137540E+9	2.29511693000000020E-1	1.23217306000000010E-1
3.56457589582161950E+9	2.63931725000000010E-1	1.84208008000000030E-1
3.56457589582186360E+9	2.95164717000000020E-1	2.36666332000000030E-1
3.56457589582210780E+9	3.28628637000000000E-1	2.93864866000000060E-1
3.56457589582235190E+9	3.92050732999999980E-1	3.46639204000000030E-1
3.56457589582259610E+9	4.91486381000000030E-1	3.88985080000000040E-1
3.56457589582284020E+9	5.86460172999999970E-1	4.11422074000000030E-1
3.56457589582308440E+9	6.30441325000000050E-1	4.17742354000000040E-1
3.56457589582332850E+9	6.24385949000000000E-1	3.73500394000000070E-1
3.56457589582357260E+9	5.40248092999999980E-1	2.83752418000000060E-1
3.56457589582381630E+9	3.65917005000000020E-1	1.85156050000000020E-1
3.56457589582406040E+9	1.37406237000000010E-1	7.42351360000000070E-2
3.56457589582430460E+9	-7.93124830000000030E-2	-1.80409520000000020E-2
3.56457589582454870E+9	-2.40576707000000000E-1	-1.05576830000000010E-1
3.56457589582479290E+9	-3.53716627000000010E-1	-1.67831588000000030E-1
3.56457589582503700E+9	-4.23512802999999990E-1	-2.12389562000000030E-1
3.56457589582528110E+9	-4.16820018999999990E-1	-2.43042920000000020E-1
3.56457589582552530E+9	-3.95785555000000010E-1	-2.52523340000000040E-1
3.56457589582576940E+9	-3.84949619000000020E-1	-2.58211592000000050E-1
3.56457589582601360E+9	-4.12995571000000010E-1	-2.57895578000000010E-1
3.56457589582625770E+9	-4.52196162999999980E-1	-2.61371732000000020E-1
3.56457589582650180E+9	-4.83747859000000000E-1	-2.59791662000000030E-1
3.56457589582674600E+9	-4.96814723000000010E-1	-2.45571032000000020E-1
3.56457589582699010E+9	-4.58570242999999990E-1	-2.22502010000000030E-1
3.56457589582723430E+9	-3.55628851000000020E-1	-1.87740470000000020E-1
3.56457589582747840E+9	-2.13486867000000000E-1	-1.50134804000000010E-1
3.56457589582772250E+9	-7.61254430000000010E-2	-9.98885780000000200E-2
3.56457589582796670E+9	4.68943009999999990E-2	-4.11099740000000070E-2
3.56457589582821080E+9	1.51429213000000010E-1	2.27248540000000030E-2
3.56457589582845500E+9	2.10070749000000000E-1	9.28799620000000100E-2
3.56457589582869910E+9	2.35885772999999990E-1	1.61771014000000020E-1
3.56457589582894330E+9	2.55326716999999980E-1	2.06645002000000020E-1
3.56457589582918740E+9	2.83691373000000020E-1	2.52467032000000040E-1
3.56457589582943150E+9	3.42332909000000020E-1	3.08717524000000020E-1
3.56457589582967570E+9	4.51329676999999980E-1	3.63703960000000050E-1
3.56457589582991980E+9	5.68294045000000030E-1	3.98781514000000060E-1
3.56457589583016400E+9	6.33309660999999970E-1	3.86772982000000040E-1
3.56457589583040810E+9	6.12912605000000000E-1	3.56435638000000050E-1
3.56457589583065220E+9	5.27499932999999980E-1	2.96392978000000030E-1
3.56457589583089640E+9	3.88544989000000010E-1	2.21813674000000020E-1
