,0,1,2,3,4,5,6,7,Status
35,1006381.7914503803,139786.0050002059,1692.974023640581,7125.114702738955,465.8474129222233,403.7594990426192,836.844315831725,883.6109013843227,stable
36,525895.9309107177,61529.38340446871,1572.0632849357585,3572.093249843476,438.6714981543534,509.6599238360613,843.1489127432989,597.9946596566319,stable
37,646784.6184894071,66671.56054729983,1877.8707996915437,3776.133582924892,514.9792679741511,403.01228927408897,792.2061564725537,521.3655145326721,stable
38,668220.5832231542,78082.31876075584,1393.3438045342791,5084.339499671465,444.1649268340069,508.5074843160139,682.9226231177415,590.7468647344607,stable
39,646088.2904068666,79439.28133065955,1536.2219086780105,3978.742143440919,521.5881474187258,580.4051547956094,620.8376288208623,616.4372515757041,stable
40,57938076.97945365,2746989.8817202533,11999.653521605205,148775.48666516156,737.3855711707488,1108.5164941441387,4326.340701650801,1398.3452792379321,stable
41,53702682.28143566,2115868.999197535,8163.554435830701,101377.82539525922,506.75981285589995,904.5507484572759,3435.7015559238907,1077.5423825778714,stable
42,59211644.85141665,2765105.373233153,6803.920721673158,92824.54383805834,572.9115293323368,898.9622296012811,2975.7960036021577,1118.7122391140178,stable
43,58588313.85585135,2297906.571591009,11416.952859091258,109732.71497996864,524.3912447014939,1298.334447925249,4774.10425801826,1249.8112245506543,stable
44,57012239.49254061,2567592.780030943,9290.964377491055,126162.98541402383,579.0603846630737,1009.105282034839,3537.200846712749,1578.3680325006094,stable
45,56503718.75665381,2469875.3637356106,7134.914056170043,106684.3284875843,688.5144884077594,982.8748185167699,3833.408929784641,1071.4615343161215,stable
46,52838238.60267334,1627959.8211024448,6553.550101039249,74408.56955245814,543.3221292513924,774.9814673895875,2382.0433220598748,857.5626182467134,stable
47,50954439.09128195,2383673.2895037443,9593.866503710073,117455.29447133504,656.7985968011745,909.0519166221244,3806.7430113106802,1133.7960392387447,stable
48,54818400.64346713,2088185.5514664524,10540.061290813786,121494.05965354794,587.6428440353353,912.6706208197319,4307.357871762997,1441.9190631203085,stable
49,50563835.71360563,1861282.6543084676,7538.45959395609,92039.34441826379,553.4550346574409,967.4516629956444,3951.8767518860764,1325.3416430380478,stable
50,55045965.30644602,2221527.020896861,6011.88901832851,101582.54421009285,452.7753186192198,905.8986956606427,2876.1426330330373,1181.327919946283,stable
51,52040092.15833283,2686362.545845202,7226.2726366287125,110187.64520016227,593.3906263734715,1005.9971548577264,3859.8781145079106,1240.9755444132823,stable
52,50495734.36848401,2039648.4148295613,8967.524265883427,79157.89955054467,599.0932652577249,924.0260417709213,4228.50671779416,1192.0608557663857,stable
53,52252593.17302375,2279226.2378586973,7603.636530219925,114069.38605057799,479.062246634312,1157.3677080538232,3105.6693184208443,1190.9588308643654,stable
54,57678186.06054177,2730758.2488642517,6707.067180445453,126926.8694422609,505.5689455999389,784.8628130060133,3253.2689144002106,1262.0083397256676,stable
55,61249682.41318452,2908029.3969569877,7238.051124947101,125578.38007540764,556.486762496721,868.6648116109543,3239.880427364322,856.6904311231128,stable
56,54064924.48064484,2450653.3085779194,7643.054835607937,114048.10759199505,518.1039548018474,868.7870690601612,3449.462912223465,1362.800008466765,stable
57,59226726.42129461,3082684.009829033,11173.445359785466,143820.92480532854,566.247598687948,1023.5100910134519,4365.292537621955,979.0261157677602,stable
58,58857438.81713646,3443545.5650249855,7572.86579266998,159313.4196561103,640.3364868915637,1173.5422367952303,3405.295568447884,1146.1794801457754,stable
59,52211189.41207603,2633653.2265422572,5577.761476260764,101285.14917952308,550.2635647359635,554.2175217740056,2397.418186633457,908.5228460119423,stable
60,77106507.44239691,4878393.047655087,8306.060428062863,254115.97633009576,518.9015048443289,1018.1678318615577,4123.510787019735,1165.75096588231,stable
61,80140471.79564041,3523739.5199845415,8832.630575919902,131726.31902043667,705.9808260402949,1138.0801385450823,3931.4442130201446,1430.2065553135333,stable
62,81149629.64472803,3518368.3530194983,7328.089511548394,214004.25858461627,467.31591786752097,1310.508118684612,3688.9997089095004,1068.4296580553464,stable
63,91540425.60161364,5156333.675201183,6283.191550657088,203362.81450611277,558.6928301211465,1013.7955988212414,3282.2012302299495,1376.3398330710504,stable
64,64369316.61078205,3921504.9410318686,8486.869338564664,235909.72291886952,565.8744013523948,973.0045803334013,3018.1272906125555,1154.162964451612,stable
65,79700580.0512453,3419749.5316227805,8955.944951744528,162908.98182501088,531.19810194598,1281.3322017050968,4322.237586822172,1036.5207036801573,stable
66,69033292.19160753,3045069.438228661,8091.78716224587,183558.94335067464,579.6452211534443,1128.1116733033057,4591.105693684704,1256.9591881338722,stable
67,78031806.18204604,3730751.149777019,6650.148522977109,208239.7199675804,566.1588484943583,1383.7672328986273,3354.298200008071,1507.0337371920068,stable
68,79728647.69469385,5117966.126810335,9551.837558100433,288214.3533889496,597.1131130318927,1122.1868578365916,3752.714102868056,940.6720008544676,stable
69,79394391.94886489,3663390.401187916,10715.55744654344,214363.56738062963,582.1387726489527,1142.5979633127538,4154.831368782974,1026.910175729959,stable
70,82809827.72730614,3794125.3955037114,11306.226156773242,131032.42657457104,604.8807535494602,1138.6353681620226,5204.500907647768,1424.1260993296328,stable
71,83878166.05297132,4303313.476324138,10865.608014730115,159418.7905868422,645.1866206040139,1094.8552648569798,4537.095551551834,1326.037433572683,stable
72,73690348.7280462,4477860.977822133,8175.990937658129,234821.56995019404,591.6267945791718,1158.3068256510342,3303.036039696606,1205.4154921348556,stable
73,78581215.8227076,3766702.804020989,10303.649885505376,151536.448569954,516.0438277098011,825.1003625160241,4059.0441351032127,979.1804511932373,stable
74,82329123.37843265,3926090.5692834617,6855.601209370293,196190.2537521061,623.6931214454241,819.5671613954614,3313.6683032867677,889.3551560343992,stable
75,75039927.36670232,3418407.41710894,6667.689533274576,123448.4541668832,591.6908271817531,1103.767601019282,3190.071662996552,1182.9426466470213,stable
76,77717551.38761248,3877941.6013860693,6517.135491919101,210328.3762203808,499.1701092597814,1058.3158157352689,3392.704019683,1204.9223840108718,stable
77,78552023.3217102,4534947.520104289,5675.218737977988,169373.66908508868,555.5445032860719,976.0266960850862,3368.2358038769426,818.6786697788486,stable
78,89592885.56462063,4685285.84950053,7988.42370003026,255793.9951881404,547.9740553052771,991.5409202263016,3973.2849626902394,1420.9361506068274,stable
79,74069133.25719813,3807911.1849425863,8422.575895714117,166497.36545703592,517.8059937139975,1010.5071580163608,3981.079376531164,1298.7675468134294,stable
80,93325966.04690732,5657489.76153606,8697.357937789635,277920.44037040754,644.7656223720758,1225.8140157868243,5032.508862888385,1334.6824835791695,stable
81,85265143.76526019,3613675.072200038,9920.497703904954,215808.0447703199,646.228853669837,927.836741941375,6338.713780323578,1336.2220715566464,stable
82,97996009.10759988,6260648.031420585,11956.650438437386,313657.3223254513,588.0722847988043,1187.366877694226,4723.754870488619,1404.7099446853274,stable
83,115098756.47746304,5654630.450793628,14529.474160204614,387176.811251083,701.1824219794798,1808.4099190819204,7007.54229684078,2162.8197464377326,stable
84,93813990.52031295,4347142.568220293,9150.803024862134,265714.7043455612,630.333453749432,1208.418738108251,5776.339037674714,1375.879809845318,stable
85,116376623.39385262,7262969.975314175,11605.967643027378,485088.26294831216,971.4241341845869,1693.6045098245838,6271.240890342526,1384.5875754204963,stable
86,94349201.20795263,3488598.087082636,7911.834560023867,181934.63170791985,581.6169153652779,1164.8454412086126,3311.889273913269,1266.2771120724074,stable
87,121279689.82846941,5370406.581134876,10312.199754870331,242444.21950120572,732.9761472362885,2094.496835882388,6123.293387013044,1352.5622745944645,stable
88,89097970.31582896,4161413.605906485,8308.174284374147,259741.93036654167,757.139277529196,1484.8926152053673,5358.321624875018,1548.8895648000948,stable
89,83581846.01392873,4150638.1468129363,7837.265532908842,240829.79851371556,638.4461452073353,915.7714479443879,3934.9833681811147,1302.61221290973,stable
90,76485923.12775907,4359558.373408868,5694.857684731648,190161.16807681328,646.399964195795,932.0343032134895,3706.08876188175,1028.0326514957785,stable
91,114063853.0501625,5972340.58562967,11094.369894968313,402720.08671586955,728.4906054536232,1761.1424655889916,7203.6801890903225,1514.3463808851618,stable
92,86721373.69553483,3530689.6570546073,8185.804294918775,200495.88506775376,615.4456375291882,1013.3261535053252,3898.188886897641,1169.8192341057554,stable
93,94411008.30230854,3257893.5953804553,7127.6684798995,191732.60116503696,558.7961990222151,1052.1288536839547,5157.626545247614,1051.4529041230924,stable
94,116146142.62041847,6224583.908210612,9190.152391687252,393787.5369561361,944.3092669760106,1512.0712573980272,5500.081958721237,2001.0102575569256,stable
95,93188698.50013572,5095938.864021067,5950.182056349295,376995.5322132867,589.7805502771105,1089.238159742108,3776.8277710431753,1750.2148130087596,stable
96,113488296.72649263,5737069.354551756,9303.146202272063,313597.9689250483,778.8370908553916,1487.4257741118874,6306.296211238771,1311.4165057206162,stable
97,83721516.35027133,3023975.196494976,7097.59212997935,202343.60853605342,496.01427479263907,1259.7738044386692,5066.328352008362,1893.4985737696954,stable
98,75876159.04051912,3444343.821768812,7320.678120470046,230861.86469396297,564.9236449984959,840.8571012686778,4864.283894508743,1259.975535872946,stable
99,79601084.67344444,3565513.6919029937,6649.848591694084,226510.23586006768,649.6559557910888,1108.4397950071855,3541.0065274721637,931.2192231585201,stable
100,42394300.27861664,1795425.5831948114,5784.453618290674,143541.15659704333,559.4322639316574,851.0513548264938,4468.903072885001,1192.3038442959364,stable
101,46755183.296168394,1989391.942750232,4191.099765402456,165924.36334358182,637.8300313625043,949.5199686005612,2766.1090977082285,1114.4070251822202,stable
102,40604723.47896054,2137608.3715431904,4662.277492529299,197600.61190609125,623.8312984420671,722.5830047043668,2839.20767781611,702.3992155463778,stable
103,39039379.264706835,1923108.4251146826,5547.6829791026685,166834.83081448218,576.4500072758433,744.1189879858256,3166.0110649592248,915.0499162673516,stable
104,49495344.70570509,1448597.2301997566,5059.91436669329,119611.75944370843,612.6122554339609,1153.9820290153925,2652.2242227362267,1090.0460618294735,stable
105,32883694.80625444,1292272.6623329606,3480.6535639407043,118650.34918571991,565.7671596290988,934.059881064689,2620.681169830622,1085.3983058955328,stable
106,47016676.30403221,1618262.935317876,6054.224601801152,131074.5862399827,618.7914398105595,906.6740422257851,3653.6046656444078,1423.860740170427,stable
107,37059017.1383168,1465776.2753209656,3874.7757974299443,90817.20962284987,633.3848552963881,775.6559623719907,3358.5430960041676,782.0916935344214,stable
108,37473595.00589035,1885361.0128995723,4146.602889361983,114976.11415194183,522.7116727397977,663.3416466185935,2260.701092518072,636.3106573360665,stable
109,45667251.46645567,2210260.579803852,4292.750001844022,159979.67346442322,541.6337806656088,650.4327201583371,2292.0181188480205,1022.2156414030346,stable
110,36697300.98113505,1453468.6454356667,5041.37662032746,117042.99945925144,420.2964661076439,809.6438820351672,2049.8440607881544,979.4867526580939,stable
111,54452212.577874884,2478339.154108101,5333.823774181217,198336.51265492034,532.4304248706699,792.5484734684611,2854.612949093612,1092.9947350054174,stable
112,49098651.451725185,1838114.607118141,3860.1067966088403,123967.11008321351,632.8949327273743,948.171123309631,4146.9969202473885,988.3032136892197,stable
113,32318586.28800742,1819328.1873876655,4115.7560702742185,124962.49175446505,535.6495205354072,658.0705838595127,2568.6339786536555,787.755639914517,stable
114,47905162.72134421,1512785.141425772,8059.672742909735,135532.81617651417,638.4705781195887,1379.7004530149636,4079.0310479647624,1321.4448438171837,stable
115,47806607.97557449,2537363.2333825426,6832.683980244228,199394.55134990913,681.7810235247324,860.2767356608443,3674.1689435514168,984.5944466372782,stable
116,32737215.666756008,1029191.3796238725,3682.0246126861693,98800.00987455483,567.6956651749997,794.3579203971235,2623.8624278819643,1124.0547998055756,stable
117,40775305.757483415,1654845.4616029023,4215.296928492561,100624.20149224985,708.8411330271674,930.9700759091564,3543.1999182697036,870.3967011741527,stable
118,35830165.02397147,1491537.4591095753,3799.7572617625992,99757.54497314747,576.6132346303485,698.1711078786881,1795.1265756995501,990.4767764026312,stable
119,51156030.035266005,2173142.160074875,3114.04385693515,126975.57690579523,516.8596472880515,819.2214144358798,4630.6012035514095,1416.8679915755065,stable
120,378039084.55957776,22084393.35419942,30309.070900981762,1935025.9316672,2101.560279247157,7626.273647787307,31840.508540723375,4662.918776947603,transition
121,260778536.4875001,9902844.607396454,14834.12993986334,1209694.0248893101,1321.7089911640614,3433.0451982175637,11805.13526376298,2380.9421462657656,transition
122,345436861.8526651,12566932.403132018,38075.2617501242,1109708.405553251,1463.508536679272,6683.875434611979,22937.374419354353,8989.469772300346,transition
123,233088280.05777693,9261811.6005314,23966.59316722627,658496.1995628291,1276.8971129094525,2552.013586889319,19254.506482839177,3296.06181828744,transition
124,378167807.2295481,12481466.468051162,22959.036705215323,1225748.5206566642,1681.4719397963138,4913.188704094549,27636.65297859162,6011.523248344002,transition
125,305874967.01914793,20536977.422291663,29166.5780024447,1814918.818584722,1199.7154199335926,2951.237205182767,19933.545851665218,3872.637053357199,transition
126,373861387.15665495,15972852.067699926,44394.5980703621,1275851.691807144,1486.0810313286995,3926.933300468278,23858.712257873955,2472.194322966224,transition
127,154894016.5459956,3743954.757345868,11270.15992922852,319250.75009918277,845.6529365089589,1901.8259932996227,10251.969256380402,1897.1361335145464,transition
128,99404805.22169362,4323221.946126054,8586.91224328178,362826.0113272536,681.1294505507656,1430.412778433432,9123.164079041351,1560.5614439498397,transition
129,77705283.70347439,2760542.10532303,10255.612926415492,202873.152628576,821.6677155326682,1329.9935866520125,5991.854669045114,1674.9617458568246,transition
130,121094436.18258323,3495416.279588566,10621.997699998275,251487.05314486456,758.9855922718477,1404.322341051302,4061.522621123002,1385.1582970300074,transition
131,347321800.9261103,21574471.628541976,41474.59470175909,1793619.1782695635,1335.9849344090212,5904.031731397311,31031.72679697191,4246.057042094782,transition
132,518357352.3217982,40636389.420266084,43379.49906051966,3125071.898317971,1131.1969692842963,6080.4643310759675,39177.74440482607,6433.959557567216,transition
133,543429260.4402481,33797328.84612997,69247.99151943791,3482346.938058029,2219.9740794178533,8936.853833158424,41453.1678736781,8715.451174705995,transition
134,590614057.5508901,40571940.07511803,73275.73025407779,3761056.829882738,2334.5685035645,6915.535577387559,34650.52838948947,8250.173726302175,transition
135,612594088.3174329,60260475.249409325,92936.05943289079,6236692.734715213,2323.6073250429095,11189.633539664792,35285.001435901475,7992.488612830249,transition
136,537980379.7043854,28317908.73962739,54881.61972998487,2399570.1547010643,2082.3682692428465,5967.817980629164,27875.587038946207,8487.91432704735,transition
137,597564518.2487845,55096216.41241626,83455.6874817726,5416509.821005163,2604.439022889097,11621.829842860488,43499.47205606934,9957.001048916756,transition
138,560568120.5738021,39589025.09353422,37505.94855532652,3551117.35196873,2240.099981664125,9610.318261127935,35310.080223897654,6643.120548469559,transition
139,719768391.8269547,46526313.46539456,87286.14259281168,4422139.120271556,2772.6237845015294,8054.593255994921,40677.14883096004,5411.174203224513,transition
140,522133036.6595046,39516807.50448443,114844.38397643299,4328409.924618084,3964.3981103350143,9245.99219313783,64604.39177211118,11090.716976233163,transition
141,673582381.2528431,45133695.14860018,70865.6427964453,4245482.657678964,4441.120178198187,11640.474466560749,83575.19313822403,10745.50778244057,transition
142,666796504.4810623,54868286.480908126,91678.50248697985,6057774.064464788,2958.5979684321965,7511.905370230687,47319.99894210223,8166.546437485024,transition
143,611986860.8507622,42866503.36610775,61632.080422982996,4707455.180313546,3124.3186957241273,7628.188439408099,26333.23644150688,10069.02479741873,transition
144,642090002.8030883,45227078.847885355,87868.6596506788,4416466.180371696,3828.8870233633797,7606.766499576804,35082.6436919872,8239.94207327797,transition
145,648893241.3250489,43734234.646030724,75279.8068030791,4183616.885228906,3289.0839443493073,9824.64479427351,57342.56434897093,12102.84585811539,transition
146,611599436.0807829,49328250.44642956,94945.10384989761,4997594.14992645,2916.1232183529282,10266.161689835864,96163.99864637596,8549.2507549466,transition
147,661369988.7150578,49437030.80736581,58187.27209779435,4950405.553338248,4671.223591376599,13262.22794524508,54873.708938427066,8075.947687153238,transition
148,668634687.8997717,52068453.82307167,61127.68931363338,5426017.302055289,3991.145845857166,12264.001007879273,30609.546543460754,7766.54556383699,transition
149,501951732.8384326,49165565.96173516,77782.12242919425,5777459.724060343,3177.888699636244,12440.421709663202,37785.67304146795,7241.2642825109815,transition
150,590676257.7961723,47013675.710921705,96567.35518967021,4487869.223076175,2989.9766297958286,14181.56553778157,53397.26917074984,10622.64182000928,transition
151,658947885.7064428,34968545.26501286,78703.32735246961,3931276.007268285,3372.752012434544,9199.96802301745,56727.114461623576,15991.490248054954,transition
152,502306926.5638993,24345363.442415204,65997.80736440567,2278303.150962893,2946.55669244776,7686.7593827250475,57918.14555135321,12240.550409048392,transition
153,635483409.630237,54313106.62724846,102346.3181415425,6331485.51701957,3186.4938790127694,8799.102001602767,50631.492922944926,12398.875676507372,transition
154,634541084.9756906,51285272.36644264,108662.09284096444,5496915.024515506,4649.3177731681435,15199.762205593404,64277.18781033713,10606.3919401764,transition
155,678205544.953426,58920746.206424706,92822.29001952193,6570910.413512563,5212.517294343825,17532.893107072603,86649.45081724778,7786.632516361809,transition
156,537546864.6470085,33869613.20802347,59577.54489485226,3574970.43540529,3520.215697871509,8087.405346593067,63358.10504470433,11946.47935882867,transition
157,610850351.1220864,39011737.55132456,88047.76245390196,4094656.5903436905,2854.2816568611297,6279.216324286397,64722.05068876908,13410.958441565734,transition
158,611518164.9078436,38373144.028115615,87424.55656925293,3526867.048019866,3677.727673563363,9680.044768444674,66894.14832255144,8841.19257424024,transition
159,612037909.8545891,35667150.45742847,96665.08153247784,3784067.009508493,1978.884591125166,12608.174574930263,60997.22088921834,5695.938826577321,transition
160,1120637329.4348774,111225223.71389098,287177.84729181894,15164147.733863557,6139.355214125809,25976.274734204035,220923.01908461,30177.081703390122,transition
161,1062180193.1321069,93616580.60948686,134522.7503920921,11775470.9735529,6718.169408340048,18888.59978421017,120204.48109226658,12910.49566222328,transition
162,1216124164.5231106,106454044.26613177,365126.0110426632,11786421.6097681,6388.512214506067,17353.335427806822,76208.16398741076,12216.857038656215,transition
163,1104337521.884281,108541393.90935543,175438.74524964372,13551022.55999586,5875.032757635535,18030.322527214383,123184.13915142103,12511.493767719387,transition
164,1141935663.8452673,74538829.60265748,213831.29779466364,8004890.622947458,6204.423599909252,20255.232154157347,135597.2750143731,24808.58530152248,transition
165,1220872064.368981,107605903.33631805,430973.8760351529,13905432.43050414,9053.300687249986,20097.528680826286,130067.81061074269,29795.117982107287,transition
166,1107070411.873517,70280359.96437532,190381.06955640222,7575594.807889857,4733.377127897441,19796.34866323256,77517.23327689979,17468.10066103841,transition
167,1102475654.0743468,75271825.17485175,218785.48974857343,8360319.102949733,6271.345778381849,32167.7857333501,224561.76507611503,25356.69404064494,transition
168,1004336549.449832,60628954.51474284,257832.62644254844,6752770.911901101,8123.017840606861,15537.25223086226,76610.22720021878,18073.55342890244,transition
169,1176752641.6602557,88332830.12288837,380427.51984545,10278941.43626028,5590.607730439232,17118.777574645483,105358.07958736751,15490.446368444673,transition
170,1094585267.9397488,76689392.55960262,226498.48341667958,8824606.095155574,10046.507104346047,21424.96245400059,187159.54672988385,23577.917128707457,transition
171,1181382468.356511,116772741.33300863,174543.2879728582,14785524.008716034,7073.145721093752,33924.83533903221,271457.8818969173,26347.820979954777,transition
172,1077421488.5153625,77744919.78056736,141066.16002130238,9289957.462895146,5831.802423284818,39014.75293446662,178550.23696789774,22772.01237375636,transition
173,1247807181.2812717,110037863.80576137,239384.05852039804,13714874.513582954,3781.2908207216606,16385.22041558461,170761.51023607972,19449.438217115825,transition
174,1133118169.6258633,118010752.7790081,248443.9411163568,14819821.958089847,8725.072358529558,17068.047801849036,227328.72848179948,26732.308309392723,transition
175,1053258060.3456224,92153060.19637202,92724.11319847165,11155116.837466698,5792.656922803233,16499.27975796436,71875.41153910918,18345.344758683565,transition
176,1060236515.8337079,74852412.9428781,165898.55142975177,8396053.482526625,8668.871274080679,22853.194150522282,166233.7212884706,24084.892823369046,transition
177,1271479977.3517137,110749972.30833182,182593.06685161675,15038477.448486637,5339.149703019105,19688.198973741648,120145.49562493223,23936.571373369665,transition
178,1100654157.7274296,112800677.31314614,255929.38745707663,13484518.096806075,6350.9541528117015,20218.933252191062,177576.83010213362,25699.256086323257,transition
179,1000309075.2976668,92889637.87169796,239848.51225529914,11682857.071204158,5129.02714415146,12379.112829208767,135435.5111480698,13622.69311406964,transition
180,1675499729.7609785,83018268.79284377,320247.96250714455,9279906.758865125,8402.011229944586,21008.987735333845,199168.6519549728,35630.29501716473,transition
181,1534691590.3079734,92875570.42806321,230146.26111073716,12369393.55247524,11012.64231440333,36967.93922698342,187768.04618173273,23117.7069672869,transition
182,1688053274.3711643,108335535.95937723,386814.92647485965,12935282.10318726,8925.476717343334,34246.76695193838,149449.82650547568,19994.18423544936,transition
183,1813989016.7263541,90488001.49753426,319435.89200877486,9029202.383850195,7625.83120492432,22179.614606302563,283846.3232683199,14576.59158789484,transition
184,1690639391.022172,91367141.64553846,372870.0396784588,10563196.366824912,5629.844410371815,45396.04447610111,202479.80133140352,29630.298465395324,transition
185,1612294330.4461207,86744664.08749439,426749.34044922504,10995616.641534444,8690.269208595382,38608.95340398385,302335.486477935,42969.32516204175,transition
186,1844251698.766139,114825170.49268673,488748.172111334,16055798.953176102,10931.096115617302,51328.38702228279,274652.7539625869,67326.10259975586,transition
187,1630332862.1631153,110659306.05983838,474117.9575065735,17420312.02208921,7698.8523397023555,40960.529909292665,287460.4960179914,30985.294659646952,transition
188,1580506862.31801,114858127.83076495,544945.8773630965,14115071.845497902,6595.35977579428,26661.4789755965,93750.20620817844,25653.82864085647,transition
189,1758895104.9878335,116175448.97731577,231500.35066802867,13373789.421680199,10173.71422733449,36571.1071929934,221322.88675186818,28558.864525147535,transition
190,1544984443.9857223,112778582.06272449,426924.7814279991,14353536.852037579,7752.824864410823,39452.06549698797,160619.28918911476,18085.553777739507,transition
191,1627971475.8765988,102280214.92860606,505204.0680906421,12983601.465519523,13768.944947908463,40902.03414650258,306068.321317751,54096.50695149135,transition
192,1722563486.8335204,104470281.80447617,478049.27045306686,13103969.474093808,9804.877136355439,44990.42493454402,161864.28521153962,25421.73329887815,transition
193,1693206825.099823,92370460.80174738,141837.44703503975,10932190.756656732,10221.90064579804,28848.719102492647,214162.79533723218,21755.717131273042,transition
194,1615213873.0322363,85958677.97877337,516893.6382379375,11313103.884531492,9778.3568808249,36004.59322943701,247341.66348291197,37420.930561312554,transition
195,1743528700.4888823,103881981.20514025,339854.9395203051,12447930.851723067,8651.796527104518,29772.424693137134,210226.48378472144,28695.268043851793,transition
196,1685711213.4755936,93588297.07861458,222135.3077023783,10237435.802856283,10010.71822100936,37123.04322166517,277263.6404484697,29290.009040614703,transition
197,1715091838.4465182,92396362.05218372,415011.4399677351,10264198.137155386,20577.83343824926,46126.65544627921,365452.4168688404,42908.2442926599,transition
